movie_name,genre,rating,votes,duration_minutes
Pasutri Gaje,romance,6.0,385.0,109.0
Retreat Vama Veche,romance,3.9,1026.0,90.0
A Circus Tale & a Love Song,romance,5.6,132.0,114.0
Christmas on the Ranch,romance,6.0,274.0,86.0
Matters of the Heart,romance,6.8,372.0,110.0
Sneaking Around,romance,8.7,24.0,80.0
Visal Adare,romance,5.8,163.0,120.0
The Heartbreak Agency,romance,5.4,775.0,94.0
Premalu,romance,7.8,22582.0,156.0
My Last Words,romance,3.7,14.0,
Kupu-Kupu Kertas,romance,6.4,243.0,113.0
Blame the Game,romance,5.4,5825.0,92.0
Raju Gari Ammayi Naidu Gari Abbayi,romance,8.2,3114.0,158.0
The Untold Story,romance,5.9,38.0,
Queens of Drama,romance,6.1,289.0,114.0
He Loves Me Not,romance,6.7,60.0,97.0
Art of Love,romance,4.6,2617.0,99.0
3391 Kilometres,romance,4.4,1360.0,110.0
"Love, Wine & Salt: A Tuscan Romance",romance,5.1,110.0,80.0
Romeo Ingkar Janji,romance,7.1,22.0,113.0
ON i Ona,romance,4.7,96.0,92.0
Under Parallel Skies,romance,5.8,889.0,110.0
Culpa tuya,romance,5.2,17377.0,118.0
Avassaladoras 2.0,romance,3.2,31.0,94.0
Jee Ve Sohneya Jee,romance,6.6,270.0,141.0
In Good Hands 2,romance,5.3,1122.0,99.0
Rasavathi,romance,6.4,645.0,148.0
The Lifeguards,romance,3.7,150.0,107.0
Anora,romance,7.4,256783.0,139.0
Bed & Breakfast,romance,6.0,267.0,83.0
Ben and Suzanne: A Reunion in 4 Parts,romance,7.8,43.0,110.0
Amigos Sem Compromisso,romance,5.7,71.0,
Romeo,romance,6.1,1444.0,150.0
Don't Say It,romance,9.2,83.0,
Midwinter,romance,6.5,66.0,95.0
Curry Scent,romance,5.4,12.0,
L'invenzione di noi due,romance,5.0,46.0,106.0
Uranus 2324,romance,6.3,5331.0,130.0
Joy of Horses,romance,5.1,184.0,90.0
Two to One,romance,6.1,1212.0,116.0
Elevator,romance,5.1,198.0,95.0
A Soweto Love Story,romance,4.5,305.0,101.0
Bar MoskvaChiki,romance,4.3,116.0,91.0
Funmilayo Ransome-Kuti,romance,8.5,103.0,91.0
Taboo,romance,7.2,136.0,
Jatt & Juliet 3,romance,5.3,1895.0,135.0
Anyone But Her,romance,4.8,313.0,93.0
Every You Every Me,romance,6.1,240.0,108.0
The Tearsmith,romance,5.2,14030.0,103.0
Love Mouli,romance,6.5,88.0,146.0
Pithala Maathi,romance,7.3,846.0,140.0
Santa's Cousin,romance,6.5,111.0,95.0
Ma chi ti conosce,romance,5.9,162.0,105.0
Because I Love Bad Weather,romance,6.2,187.0,100.0
Ipar Adalah Maut,romance,7.0,1452.0,131.0
Dhaaak,romance,8.5,27.0,128.0
Lyubov so vtorogo vzglyada,romance,4.7,74.0,97.0
Uralochka,romance,3.9,108.0,95.0
Passport to Love,romance,6.2,493.0,88.0
Here Now,romance,5.0,695.0,118.0
A Christmas of Wonders,romance,5.0,151.0,86.0
Wallbanger,romance,5.7,875.0,118.0
Little Hearts,romance,5.9,3290.0,136.0
Miracle Mile,romance,6.7,54.0,82.0
Love Reddy,romance,7.9,2368.0,138.0
Skinny Love,romance,6.3,316.0,94.0
Moments We Shared,romance,5.3,165.0,131.0
BumHer,romance,8.1,12.0,
Fruitcake,romance,5.4,179.0,97.0
The Architecture of Love,romance,6.9,562.0,110.0
Momma's Boy,romance,3.7,50.0,105.0
Welcome to My Side,romance,6.5,117.0,102.0
Three Secrets,romance,4.1,58.0,92.0
Perfect Match,romance,6.6,414.0,101.0
La Casa Azul,romance,6.8,10.0,
Life Hotel,romance,6.6,169.0,118.0
A Mountain Between Us,romance,5.0,39.0,89.0
Romance on the Ranch,romance,6.8,568.0,88.0
Deyaler Desh,romance,6.6,291.0,139.0
Der Junge dem die Welt gehört,romance,8.0,81.0,96.0
Poovu,romance,7.6,107.0,81.0
Dona Lurdes: O Filme,romance,6.0,119.0,90.0
Drained,romance,4.5,388.0,107.0
A Christmas Castle Proposal: A Royal in Paradise 2,romance,6.3,494.0,90.0
The First Lecture,romance,9.0,10.0,55.0
Topolinyy pukh,romance,5.4,151.0,83.0
RadhaaMadhavam,romance,7.1,1278.0,117.0
Roti Kapda Romance,romance,5.7,2533.0,153.0
It All Ends Here,romance,6.3,423.0,89.0
Season of Love,romance,5.0,521.0,126.0
Babygirl,romance,5.8,76914.0,114.0
Usha Parinayam,romance,9.0,2101.0,144.0
Why Do You?,romance,5.3,551.0,103.0
Still Fabulous,romance,4.9,940.0,92.0
Apaixonada,romance,4.2,155.0,95.0
ISHQ (Don't Fall in Love),romance,7.4,8.0,131.0
Byvshiy v pomoshch,romance,5.0,86.0,90.0
More na dvoikh,romance,4.9,32.0,82.0
Touch,romance,8.5,13.0,
Heartbreak Motel,romance,7.0,355.0,115.0
Tendaberry,romance,6.4,357.0,115.0
Three Friends,romance,6.7,1522.0,117.0
A European Christmas,romance,4.6,268.0,90.0
Happiness,romance,5.5,20.0,118.0
Rajkumar,romance,7.3,2805.0,145.0
Youth in Trouble,romance,7.7,32.0,106.0
The Dancing Queen,romance,5.4,27.0,
Silent Love,romance,6.4,542.0,116.0
Premalo,romance,7.1,1066.0,128.0
How to Make Love,romance,2.8,16.0,65.0
"You, Me and Christmas Makes Three",romance,4.5,89.0,
Ini Oru Kadhal Seivom,romance,5.7,23.0,109.0
Love at First Lie,romance,4.2,42.0,107.0
On+Ona,romance,7.1,16.0,93.0
Podrostki. Pervaya lyubov,romance,5.8,67.0,102.0
See You Yesterday,romance,6.1,369.0,79.0
Her Seyin Basi Merkür,romance,3.4,619.0,105.0
Günesi Söndürmem Gerek,romance,3.5,242.0,105.0
#OOTD: Outfit of the Designer,romance,5.5,55.0,107.0
Table for Six 2,romance,5.3,355.0,133.0
Majnoo,romance,9.6,61.0,123.0
Rokjesnacht,romance,4.8,259.0,95.0
Onty Bunty Love Story,romance,7.5,36.0,
My Zombabe,romance,5.0,95.0,105.0
Love Is Never on Time,romance,8.3,89.0,110.0
Lilies Not for Me,romance,7.1,1444.0,99.0
