movie_name,genre,rating,votes,duration_minutes
Lisa Frankenstein,comedy,6.1,31011.0,101.0
Celal'in Treni,comedy,7.6,46.0,81.0
10 Things about Sally,comedy,4.0,7.0,80.0
Ghostbusters: Frozen Empire,comedy,6.1,101765.0,115.0
Five Blind Dates,comedy,5.1,2157.0,83.0
The Ballad of Straw Hat Sam,comedy,8.5,14.0,45.0
Bad Director,comedy,5.4,92.0,131.0
Who Wants to Marry an Astronaut?,comedy,6.7,59.0,94.0
The Longest Summer,comedy,7.6,14.0,80.0
Marmalade,comedy,6.3,4260.0,99.0
Babes,comedy,6.3,7010.0,104.0
Incoming,comedy,5.8,15903.0,91.0
Queen of Knives,comedy,7.5,22.0,
Him,comedy,7.2,35.0,80.0
Twain: Cancelled,comedy,8.9,14.0,
Astral Plane Drifter,comedy,8.6,44.0,
Good Bad Things,comedy,5.8,272.0,96.0
I Left My Heart in Colombia,comedy,7.1,464.0,
Bam!,comedy,7.2,34.0,80.0
A Little Family Drama,comedy,5.6,613.0,87.0
Dünya Evi,comedy,5.0,81.0,105.0
The Bremen Town Musicians,comedy,4.3,831.0,115.0
Home-less for the Holidays,comedy,6.5,22.0,
Crew,comedy,5.8,39287.0,118.0
Walther,comedy,7.0,8.0,35.0
Lady Parts,comedy,8.5,23.0,
"Don't Cry, Butterfly",comedy,6.4,147.0,97.0
The Underdoggs,comedy,5.6,4801.0,96.0
Twelve,comedy,6.8,26.0,
Kiralik Baba,comedy,3.9,28.0,102.0
Space Cadet,comedy,5.0,10637.0,110.0
U Pana Boga w Królowym Moscie,comedy,4.1,178.0,132.0
Massacre at Femur Creek,comedy,5.3,743.0,82.0
Beyond the Lake,comedy,5.2,91.0,98.0
The Gardener's Year,comedy,6.5,226.0,104.0
Holy Cash,comedy,5.5,73.0,94.0
Clone Cops,comedy,5.6,776.0,96.0
Isleen Pines,comedy,5.3,748.0,84.0
A Reel Heist,comedy,5.2,61.0,116.0
Little Death,comedy,5.2,231.0,110.0
Bad Senator,comedy,6.1,10.0,
A Real Pain,comedy,7.0,135798.0,90.0
Upgraded,comedy,6.1,32311.0,104.0
Scorned Waifu,comedy,4.6,15.0,135.0
Young Werther,comedy,5.5,362.0,101.0
Isla Monstro,comedy,7.9,17.0,96.0
Murder and Cocktails,comedy,3.9,402.0,88.0
Triumph,comedy,4.9,511.0,98.0
El Cas Àngelus. La fascinació de Dalí,comedy,5.4,25.0,85.0
Freaky Tales,comedy,6.2,15639.0,107.0
Irish Wish,comedy,5.2,22776.0,93.0
Monster Metaverse,comedy,9.6,8.0,
Geister,comedy,6.5,12.0,82.0
The Summer of Our Love,comedy,5.7,61.0,113.0
Snack Shack,comedy,7.0,15767.0,112.0
Mallandro: O Errado que Deu Certo,comedy,5.6,174.0,96.0
Inside Out 2,comedy,7.5,240298.0,96.0
My Dead Friend Zoe,comedy,6.5,3710.0,103.0
La Tercera Edad,comedy,6.0,13.0,90.0
La Familia,comedy,6.9,59.0,
The Disinvited,comedy,8.0,66.0,92.0
The Late Game,comedy,4.6,315.0,85.0
Cocaine Stepdad,comedy,6.4,54.0,99.0
Spread,comedy,5.7,733.0,93.0
"Please, After You",comedy,8.6,40.0,93.0
Ethered,comedy,6.0,8.0,
The Astronaut Lovers,comedy,7.1,1425.0,116.0
Meeting Funmi's Parents,comedy,8.9,19.0,
Sweet Dreams,comedy,5.5,1760.0,95.0
Kinds of Kindness,comedy,6.4,68140.0,164.0
The French Italian,comedy,7.5,89.0,92.0
Foul Evil Deeds,comedy,7.0,41.0,108.0
F*** Marry Kill,comedy,5.4,4894.0,97.0
Kuch Khattaa Ho Jaay,comedy,5.1,4966.0,125.0
Scream: The Fan Favorite,comedy,8.0,24.0,49.0
Welcome to Paradise,comedy,4.7,24.0,100.0
Your Monster,comedy,6.4,7662.0,103.0
Last Night at Terrace Lanes,comedy,4.4,693.0,75.0
Non aprite quella bara,comedy,5.3,17.0,96.0
Tricks Can Go Wrong,comedy,4.7,76.0,73.0
Say a Little Prayer,comedy,7.7,63.0,103.0
Tom Papa: Home Free,comedy,6.9,544.0,62.0
Boot Camp,comedy,5.7,1479.0,94.0
Miracle Mirrors,comedy,5.4,626.0,103.0
De Break-Up Club,comedy,6.2,296.0,102.0
Tim Travers & the Time Travelers Paradox,comedy,5.5,783.0,95.0
Mala persona,comedy,5.2,422.0,99.0
The Radleys,comedy,5.1,3545.0,115.0
In Fidelity,comedy,5.1,41.0,88.0
Tillu Square,comedy,6.6,3605.0,137.0
Saving Bikini Bottom: The Sandy Cheeks Movie,comedy,3.6,4422.0,82.0
Any Day Now,comedy,6.5,58.0,81.0
Crossroads,comedy,7.8,19.0,82.0
Deaner '89,comedy,5.9,509.0,90.0
Sew Torn,comedy,6.0,2286.0,100.0
The Nut Farm,comedy,7.2,50.0,91.0
French Girl,comedy,5.5,2994.0,106.0
Balayi Olayi,comedy,2.4,51.0,107.0
Into the Wonderwoods,comedy,6.1,262.0,81.0
Morando com o Crush,comedy,5.4,206.0,90.0
Bookworm,comedy,6.0,2548.0,103.0
Little Thomas,comedy,7.8,17.0,125.0
The Best Christmas Pageant Ever,comedy,6.8,8205.0,99.0
Sisters,comedy,7.3,14.0,88.0
Brother,comedy,5.7,2372.0,140.0
Singapore Saloon,comedy,6.0,1323.0,137.0
I Am Kathalan,comedy,6.7,1462.0,115.0
Jaaiye Aap Kahan Jaayenge,comedy,8.9,64.0,119.0
Dreaming of You,comedy,8.4,75.0,95.0
Meet the Barbarians,comedy,6.4,890.0,101.0
Türkler Çildirmis Olmali 2: Mavi Vatan,comedy,2.1,184.0,100.0
Head South,comedy,6.7,304.0,98.0
The Uninvited,comedy,5.2,1090.0,97.0
Pérez Rodríguez,comedy,8.6,44.0,103.0
States of Mind,comedy,3.0,19.0,120.0
The Heist,comedy,6.8,2048.0,120.0
A World Apart,comedy,6.5,1636.0,113.0
PT Sir,comedy,6.8,1829.0,130.0
Thelma,comedy,7.0,26837.0,98.0
Gidersen Gitme,comedy,3.0,52.0,98.0
À toute allure,comedy,5.4,309.0,86.0
Mükemmel Aile,comedy,4.0,68.0,87.0
Layla,comedy,6.1,585.0,100.0
Dear Santa,comedy,5.4,21622.0,107.0
Before We Begin,comedy,8.5,14.0,
Raghu Thatha,comedy,6.2,624.0,134.0
Love to Order,comedy,2.6,17.0,82.0
The Hounds of Darkness,comedy,5.6,10.0,
Sthanarthi Sreekuttan,comedy,6.9,1851.0,135.0
Haunt Season,comedy,5.0,1207.0,81.0
XXL,comedy,5.3,47.0,77.0
Steal the Naughty List,comedy,4.9,140.0,90.0
Desert Fiends,comedy,4.2,1122.0,106.0
The Instigators,comedy,6.2,41443.0,101.0
The Realtor,comedy,9.1,51.0,
"Walter, Grace & The Submarine",comedy,7.7,13.0,100.0
Üç Günlük Dünya,comedy,8.6,99.0,115.0
Son Sans,comedy,4.9,18.0,86.0
Artist Unknown,comedy,7.8,28.0,82.0
Scrambled,comedy,7.2,20.0,76.0
City Hunter,comedy,6.3,6018.0,102.0
The Honest Candidate,comedy,5.2,380.0,96.0
Filme Gel,comedy,4.3,71.0,
Bad Newz,comedy,4.7,27477.0,142.0
SuperClaus,comedy,4.2,260.0,88.0
Breakup Season,comedy,6.1,640.0,102.0
Love You to Debt,comedy,6.2,814.0,135.0
Let's Start a Cult,comedy,5.9,1990.0,90.0
Un mal día lo tiene cualquiera,comedy,5.1,270.0,78.0
Christmas Eve in Miller's Point,comedy,5.5,2737.0,106.0
Members Club,comedy,4.6,196.0,90.0
4PM,comedy,5.6,260.0,111.0
Öldüm Bittim,comedy,4.2,54.0,90.0
Guruvayoor Ambalanadayil,comedy,6.6,5963.0,132.0
The Great Salish Heist,comedy,7.0,37.0,95.0
Balas & Bolinhos: Só Mais uma Coisa,comedy,6.2,471.0,113.0
Una película barata,comedy,6.4,105.0,63.0
Aaram Aravinda Swamy,comedy,9.3,336.0,132.0
Kalvan,comedy,5.6,1048.0,142.0
Where Elephants Go,comedy,7.4,54.0,115.0
Broke. Alone. A Kinky Love Story,comedy,5.7,82.0,95.0
Grotesque 2,comedy,4.9,748.0,
Veni Vidi Vici,comedy,5.6,479.0,86.0
Chicken Coop,comedy,5.8,98.0,98.0
About Family,comedy,6.8,286.0,106.0
Raju Yadav,comedy,4.1,198.0,121.0
Sketch,comedy,6.6,5186.0,93.0
No Reception,comedy,7.4,14.0,80.0
Hunting Season 2,comedy,4.2,338.0,90.0
Iyer in Arabia,comedy,3.6,815.0,140.0
Paul and Paulette Take a Bath,comedy,6.5,183.0,109.0
Vithaikkaran,comedy,4.6,364.0,128.0
All Stirred Up!,comedy,6.4,238.0,112.0
Amityville Turkey Day,comedy,2.6,407.0,94.0
One Night in Tokyo,comedy,6.5,114.0,95.0
Old Guy,comedy,5.3,5320.0,94.0
Vadakkupatti Ramasamy,comedy,8.1,4571.0,146.0
COMA,comedy,8.1,15.0,80.0
Expeditie Cupido,comedy,3.7,186.0,105.0
Buffalo Kids,comedy,6.6,933.0,81.0
Letuchiy korabl,comedy,3.3,435.0,100.0
Beautiful Wedding,comedy,4.1,4896.0,100.0
Håkan Hurricane 2,comedy,5.4,169.0,92.0
Nuked,comedy,4.8,325.0,86.0
Perfect Endings,comedy,5.5,333.0,100.0
Big Cats,comedy,2.9,186.0,93.0
Adios Amigo,comedy,6.0,1543.0,156.0
Malayalee from India,comedy,5.6,5818.0,160.0
Crust,comedy,5.6,305.0,102.0
Wine Thief,comedy,7.6,21.0,
A Mother's Special Love,comedy,6.2,228.0,93.0
Royal Façade,comedy,8.3,63.0,95.0
Aavesham,comedy,7.8,32141.0,155.0
Kangaroo Island,comedy,6.9,202.0,113.0
Minor Leaguer,comedy,5.1,107.0,77.0
Askepote,comedy,3.5,101.0,72.0
Mother Father Sister Brother Frank,comedy,5.7,401.0,85.0
Flaminia,comedy,5.4,349.0,98.0
Vidya Vasula Aham,comedy,6.4,100.0,102.0
Rockbottom,comedy,7.2,90.0,82.0
Coppers,comedy,5.1,469.0,85.0
Mamífera,comedy,6.5,523.0,93.0
Lazy Girls,comedy,5.9,81.0,103.0
Romeo and Benvolio,comedy,9.7,31.0,80.0
Teddy and the Mountain,comedy,7.3,27.0,
El Precio de Educarlos,comedy,6.1,74.0,90.0
Vey Dharuvey,comedy,6.1,2333.0,127.0
Madgaon Express,comedy,7.0,42321.0,143.0
Molière's Last Stage,comedy,4.8,117.0,94.0
The Premiere,comedy,6.5,50.0,106.0
Yamas!,comedy,4.1,92.0,115.0
Cheers to Life,comedy,5.2,365.0,104.0
Doin' It,comedy,4.7,413.0,92.0
Petta Rap,comedy,3.4,1720.0,123.0
The Unexpecteds,comedy,7.1,22.0,87.0
Stalker,comedy,3.0,10.0,91.0
I Brake for Caterpillars,comedy,5.2,42.0,93.0
Darkness Hunting,comedy,3.1,20.0,72.0
Panchavalsarapadhathi,comedy,4.2,71.0,123.0
Mother of the Bride,comedy,4.9,17840.0,88.0
Summer Camp,comedy,4.6,2158.0,95.0
Our Crazy Adventures,comedy,9.6,6.0,
Tratamos demasiado bien a las mujeres,comedy,4.8,275.0,96.0
A Hipster in Rural Spain,comedy,4.6,634.0,97.0
Bhool Bhulaiyaa 3,comedy,4.6,78637.0,158.0
La bandera,comedy,4.7,42.0,
She Loved Blossoms More,comedy,5.4,251.0,88.0
Palacio Estilistas,comedy,4.1,31.0,85.0
Nata Ratnalu,comedy,6.3,8.0,118.0
Solos en la noche,comedy,4.9,111.0,88.0
Jackpot!,comedy,5.8,33640.0,106.0
Stealing Pulp Fiction,comedy,4.8,212.0,78.0
The Thundermans Return,comedy,5.0,2055.0,70.0
Hidden Flora,comedy,7.1,41.0,93.0
A Smile Doesn't Lie,comedy,5.7,297.0,96.0
Kunddala Puranam,comedy,4.3,158.0,122.0
Lubber Pandhu,comedy,8.1,8580.0,146.0
Murder Mubarak,comedy,5.8,51401.0,140.0
Boboda,comedy,4.7,9.0,
Maximum Strollerdrive,comedy,5.6,11.0,
Manamey,comedy,5.3,843.0,155.0
Once Upon a Time in Indochine,comedy,5.9,19.0,113.0
February,comedy,9.0,30.0,49.0
Un mexicano en la luna,comedy,6.7,18.0,
Mirg,comedy,6.2,40.0,83.0
Khel Khel Mein,comedy,6.5,28245.0,135.0
Just Now Jeffrey,comedy,9.1,62.0,120.0
Chantal in Fairyland,comedy,4.6,2970.0,118.0
Party People,comedy,9.1,19.0,
Just a Minute,comedy,8.1,2035.0,88.0
El Tiburón,comedy,8.6,9.0,93.0
El Trayecto,comedy,6.0,13.0,73.0
Amar Prem Ki Prem Kahani,comedy,4.5,699.0,117.0
When in Rome,comedy,6.1,944.0,98.0
Falla girare 2,comedy,5.3,126.0,103.0
The Compatriots,comedy,8.8,27.0,94.0
The Holiday List,comedy,4.1,278.0,85.0
30 anni di meno,comedy,4.4,29.0,
80 Plus,comedy,7.1,61.0,95.0
Arthur's Whisky,comedy,4.8,1300.0,94.0
Space Frank,comedy,4.6,94.0,98.0
Paying for It,comedy,6.2,336.0,85.0
